8,1,2,1,1,3,60,2,1,160,1,1,9,5.3266
8,1,2,1,2,9,60,2,2,95,1,2,0,1.2319
8,1,2,1,3,1,60,1,3,160,1,1,1,1.021
8,1,2,1,4,4,60,1,3,105,1,1,1,1.1657
8,1,2,1,5,8,60,1,3,105,2,2,1,1.1203
8,1,2,1,6,4,60,2,1,105,1,1,1,1.3176
8,1,2,1,7,6,60,3,1,95,2,2,1,1.1152
8,1,2,1,8,7,60,1,2,160,1,2,0,0.79784
8,1,2,1,9,8,60,2,1,105,2,2,1,1.5946
8,1,2,1,10,7,60,3,2,160,2,2,1,0.98829
8,1,2,1,11,3,60,3,1,160,1,1,1,0.94826
8,1,2,1,12,5,60,1,1,95,2,2,1,0.67974
8,1,2,1,13,8,60,1,2,105,2,2,1,1.0641
8,1,2,1,14,7,60,2,1,160,1,2,0,0.75731
8,1,2,1,15,1,60,1,1,160,1,1,1,0.80163
8,1,2,1,16,8,60,3,3,105,2,2,1,0.63432
8,1,2,1,17,7,60,3,3,160,2,2,1,0.91309
8,1,2,1,18,5,60,3,1,95,2,2,1,0.6273
8,1,2,1,19,7,60,2,2,160,1,2,0,1.001
8,1,2,1,20,7,60,1,3,160,2,2,1,0.92599
8,1,2,1,21,4,60,3,1,105,2,1,0,1.0878
8,1,2,1,22,9,60,2,3,95,2,2,1,0.61363
8,1,2,1,23,8,60,2,3,105,2,2,1,0.66659
8,1,2,1,24,8,60,3,2,105,2,2,1,1.025
8,1,2,1,25,6,60,3,2,95,2,2,1,0.66919
8,1,2,1,26,6,60,1,2,95,2,2,1,1.0231
8,1,2,1,27,7,60,1,1,160,1,2,0,0.84307
8,1,2,1,28,6,60,3,3,95,2,2,1,0.56147
8,1,2,1,29,3,60,2,3,160,1,1,1,0.88258
8,1,2,1,30,3,60,1,2,160,1,1,1,0.81689
8,1,2,1,31,7,60,1,2,160,2,2,1,0.78731
8,1,2,1,32,9,60,3,1,95,2,2,1,0.67971
8,1,2,1,33,3,60,1,1,160,1,1,1,0.72933
8,1,2,1,34,2,60,1,1,105,1,1,1,1.3075
8,1,2,1,35,8,60,3,2,105,2,2,1,1.3175
8,1,2,1,36,5,60,3,1,95,2,2,1,0.70254
8,1,2,1,37,1,60,1,2,160,1,1,1,0.64554
8,1,2,1,38,1,60,2,2,160,1,1,1,0.68913
8,1,2,1,39,8,60,1,3,105,2,2,1,1.6515
8,1,2,1,40,1,60,3,1,160,1,1,1,0.63219
8,1,2,1,41,9,60,2,1,95,2,2,1,1.8419
8,1,2,1,42,7,60,2,1,160,2,2,1,0.76715
8,1,2,1,43,7,60,3,1,160,2,2,1,0.86551
8,1,2,1,44,5,60,3,3,95,2,2,1,1.1425
8,1,2,1,45,5,60,2,2,95,2,2,1,0.70428
8,1,2,1,46,7,60,1,3,160,2,2,1,0.72929
8,1,2,1,47,7,60,1,1,160,2,2,1,0.80693
8,1,2,1,48,6,60,2,2,95,2,2,1,0.70257
8,1,2,1,49,4,60,1,2,105,1,1,1,0.88875
8,1,2,1,50,8,60,2,1,105,1,2,0,0.70794
8,1,2,1,51,9,60,1,2,95,2,2,1,0.89147
8,1,2,1,52,7,60,2,3,160,2,2,1,1.0066
8,1,2,1,53,3,60,1,3,160,1,1,1,0.87959
8,1,2,1,54,7,60,2,3,160,2,2,1,0.79459
8,1,2,1,55,6,60,3,1,95,2,2,1,0.71081
8,1,2,1,56,6,60,3,2,95,2,2,1,0.54471
8,1,2,1,57,5,60,3,2,95,1,2,0,1.1289
8,1,2,1,58,2,60,2,3,105,1,1,1,1.4802
8,1,2,1,59,8,60,1,2,105,2,2,1,0.97954
8,1,2,1,60,5,60,1,3,95,2,2,1,0.66794
8,1,2,1,61,1,60,1,2,160,1,1,1,0.66423
8,1,2,1,62,9,60,3,3,95,2,2,1,0.5418
8,1,2,1,63,4,60,3,3,105,1,1,1,1.586
8,1,2,1,64,2,60,2,3,105,1,1,1,0.78798
8,1,2,1,65,1,60,2,3,160,1,1,1,0.71957
8,1,2,1,66,8,60,3,3,105,2,2,1,1.0299
8,1,2,1,67,1,60,1,1,160,1,1,1,0.68495
8,1,2,1,68,9,60,2,2,95,2,2,1,0.60452
8,1,2,1,69,2,60,2,2,105,1,1,1,0.8494
8,1,2,1,70,6,60,1,2,95,2,2,1,0.65772
8,1,2,1,71,5,60,1,2,95,2,2,1,0.88796
8,1,2,1,72,3,60,3,3,160,2,1,0,0.71237
8,1,2,1,73,5,60,3,1,95,1,2,0,0.87015
8,1,2,1,74,7,60,3,3,160,2,2,1,0.82514
8,1,2,1,75,2,60,3,3,105,1,1,1,1.0661
8,1,2,1,76,2,60,1,2,105,1,1,1,0.75866
8,1,2,1,77,8,60,3,1,105,2,2,1,0.72098
8,1,2,1,78,4,60,1,3,105,1,1,1,1.0392
8,1,2,1,79,3,60,2,2,160,1,1,1,1.1416
8,1,2,1,80,8,60,1,3,105,2,2,1,1.122
8,1,2,1,81,1,60,3,2,160,1,1,1,0.74446
8,1,2,1,82,7,60,3,2,160,2,2,1,0.80538
8,1,2,1,83,1,60,2,2,160,1,1,1,0.77491
8,1,2,1,84,3,60,1,1,160,1,1,1,0.73182
8,1,2,1,85,4,60,3,1,105,1,1,1,1.156
8,1,2,1,86,3,60,2,2,160,1,1,1,0.72924
8,1,2,1,87,5,60,2,1,95,2,2,1,1.0101
8,1,2,1,88,1,60,3,2,160,1,1,1,0.68321
8,1,2,1,89,6,60,2,1,95,1,2,0,1.2375
8,1,2,1,90,9,60,1,2,95,2,2,1,1.1005
8,1,2,1,91,4,60,2,2,105,2,1,0,0.90045
8,1,2,1,92,8,60,1,1,105,2,2,1,1.0213
8,1,2,1,93,8,60,1,1,105,2,2,1,1.0612
8,1,2,1,94,7,60,2,2,160,2,2,1,0.74148
8,1,2,1,95,2,60,3,1,105,1,1,1,0.9458
8,1,2,1,96,6,60,2,1,95,2,2,1,0.82879
8,1,2,1,97,3,60,3,1,160,1,1,1,0.79615
8,1,2,1,98,7,60,1,1,160,2,2,1,0.77554
8,1,2,1,99,9,60,3,1,95,2,2,1,0.72435
8,1,2,1,100,1,60,1,3,160,1,1,1,0.69002
8,1,2,1,101,5,60,2,3,95,2,2,1,0.58689
8,1,2,1,102,5,60,2,3,95,2,2,1,0.53443
8,1,2,1,103,8,60,2,3,105,2,2,1,1.3906
8,1,2,1,104,1,60,3,3,160,1,1,1,0.71045
8,1,2,1,105,3,60,3,3,160,1,1,1,0.87863
8,1,2,1,106,6,60,3,2,95,1,2,0,1.3742
8,1,2,1,107,4,60,1,2,105,2,1,0,0.61092
8,1,2,1,108,8,60,3,1,105,2,2,1,1.1377
8,1,2,1,109,3,60,1,2,160,1,1,1,1.0395
8,1,2,1,110,1,60,3,1,160,1,1,1,0.704
8,1,2,1,111,9,60,2,3,95,2,2,1,0.96077
8,1,2,1,112,4,60,3,2,105,1,1,1,1.9646
8,1,2,1,113,9,60,3,3,95,2,2,1,0.66658
8,1,2,1,114,2,60,3,2,105,1,1,1,0.91138
8,1,2,1,115,3,60,2,1,160,1,1,1,0.80773
8,1,2,1,116,6,60,2,2,95,2,2,1,0.78675
8,1,2,1,117,7,60,3,1,160,2,2,1,0.83899
8,1,2,1,118,8,60,2,1,105,2,2,1,1.2333
