204,4,2,1,4,7,5.5,2,1,0,1.3459
204,4,2,2,6,7,7,2,2,1,0.53652
204,4,2,3,3,7,4,1,1,1,0.38207
204,4,2,4,2,10,5.5,2,1,0,0.52495
204,4,2,5,9,4,7,2,2,1,0.47096
204,4,2,6,4,7,5.5,2,1,0,0.7092
204,4,2,7,6,7,7,2,2,1,0.54677
204,4,2,8,3,7,4,1,1,1,0.49241
204,4,2,9,7,4,4,2,2,1,0.67576
204,4,2,10,1,10,4,1,1,1,0.53721
204,4,2,11,5,10,7,2,2,1,0.45853
204,4,2,12,9,4,7,2,2,1,0.711
204,4,2,13,3,7,4,1,1,1,0.89642
204,4,2,14,8,4,5.5,2,2,1,0.56942
204,4,2,15,6,7,7,2,2,1,0.6879
204,4,2,16,8,4,5.5,2,2,1,0.67765
204,4,2,17,7,4,4,2,2,1,0.76301
204,4,2,18,9,4,7,2,2,1,0.64551
204,4,2,19,5,10,7,1,2,0,0.4696
204,4,2,20,5,10,7,2,2,1,0.5348
204,4,2,21,4,7,5.5,2,1,0,0.70995
204,4,2,22,7,4,4,2,2,1,0.5225
204,4,2,23,2,10,5.5,1,1,1,0.98444
204,4,2,24,1,10,4,1,1,1,0.53525
204,4,2,25,2,10,5.5,1,1,1,1.0268
204,4,2,26,1,10,4,1,1,1,0.52499
204,4,2,27,8,4,5.5,2,2,1,0.39216
204,4,2,28,9,4,7,2,2,1,0.56826
204,4,2,29,5,10,7,1,2,0,1.0355
204,4,2,30,5,10,7,2,2,1,0.52329
204,4,2,31,1,10,4,1,1,1,0.52349
204,4,2,32,7,4,4,2,2,1,0.5561
204,4,2,33,9,4,7,2,2,1,0.50197
204,4,2,34,1,10,4,1,1,1,0.44621
204,4,2,35,3,7,4,1,1,1,0.45994
204,4,2,36,9,4,7,2,2,1,0.49108
204,4,2,37,9,4,7,2,2,1,0.46878
204,4,2,38,7,4,4,2,2,1,0.70887
204,4,2,39,8,4,5.5,2,2,1,0.5674
204,4,2,40,6,7,7,2,2,1,0.54573
204,4,2,41,2,10,5.5,1,1,1,0.76186
204,4,2,42,1,10,4,1,1,1,0.58008
204,4,2,43,7,4,4,2,2,1,0.49193
204,4,2,44,4,7,5.5,2,1,0,1.6472
204,4,2,45,4,7,5.5,2,1,0,0.89379
204,4,2,46,3,7,4,1,1,1,0.39335
204,4,2,47,9,4,7,2,2,1,0.87189
204,4,2,48,3,7,4,1,1,1,0.52243
204,4,2,49,9,4,7,2,2,1,0.87183
204,4,2,50,8,4,5.5,2,2,1,0.55631
204,4,2,51,7,4,4,2,2,1,0.68747
204,4,2,52,7,4,4,2,2,1,0.57697
204,4,2,53,6,7,7,2,2,1,0.52394
204,4,2,54,9,4,7,2,2,1,1.9186
204,4,2,55,3,7,4,1,1,1,1.0069
204,4,2,56,8,4,5.5,2,2,1,0.96312
204,4,2,57,2,10,5.5,1,1,1,0.96945
204,4,2,58,1,10,4,1,1,1,0.49125
204,4,2,59,5,10,7,1,2,0,1.0695
204,4,2,60,6,7,7,2,2,1,0.48227
204,4,2,61,1,10,4,1,1,1,0.41335
204,4,2,62,1,10,4,1,1,1,0.49988
204,4,2,63,3,7,4,1,1,1,1.0589
204,4,2,64,6,7,7,2,2,1,0.85146
204,4,2,65,7,4,4,2,2,1,0.54572
204,4,2,66,4,7,5.5,2,1,0,0.9826
204,4,2,67,4,7,5.5,1,1,1,1.5336
204,4,2,68,6,7,7,2,2,1,0.65458
204,4,2,69,6,7,7,2,2,1,0.7509
204,4,2,70,4,7,5.5,1,1,1,0.87147
204,4,2,71,4,7,5.5,2,1,0,0.38136
204,4,2,72,9,4,7,2,2,1,0.57591
204,4,2,73,8,4,5.5,2,2,1,0.64201
204,4,2,74,1,10,4,1,1,1,0.47055
204,4,2,75,4,7,5.5,2,1,0,0.90244
204,4,2,76,4,7,5.5,1,1,1,1.304
204,4,2,77,3,7,4,1,1,1,0.81528
204,4,2,78,5,10,7,2,2,1,0.61256
204,4,2,79,2,10,5.5,2,1,0,1.3913
204,4,2,80,3,7,4,1,1,1,1.6244
204,4,2,81,4,7,5.5,2,1,0,0.77379
204,4,2,82,2,10,5.5,1,1,1,0.72903
204,4,2,83,8,4,5.5,2,2,1,0.48204
204,4,2,84,2,10,5.5,1,1,1,1.1966
204,4,2,85,3,7,4,1,1,1,0.63348
204,4,2,86,7,4,4,2,2,1,0.66371
204,4,2,87,1,10,4,1,1,1,0.65377
204,4,2,88,6,7,7,2,2,1,0.80452
204,4,2,89,9,4,7,2,2,1,0.77253
204,4,2,90,6,7,7,2,2,1,0.84845
204,4,2,91,5,10,7,2,2,1,0.48912
204,4,2,92,9,4,7,2,2,1,0.51137
204,4,2,93,2,10,5.5,1,1,1,0.45664
204,4,2,94,5,10,7,1,2,0,1.3067
204,4,2,95,9,4,7,2,2,1,0.52201
204,4,2,96,5,10,7,1,2,0,1.0328
204,4,2,97,4,7,5.5,2,1,0,1.0017
204,4,2,98,8,4,5.5,2,2,1,0.5983
204,4,2,99,7,4,4,2,2,1,0.63992
204,4,2,100,6,7,7,2,2,1,0.88207
204,4,2,101,2,10,5.5,1,1,1,0.66453
204,4,2,102,7,4,4,2,2,1,0.65509
204,4,2,103,2,10,5.5,1,1,1,1.2172
204,4,2,104,4,7,5.5,1,1,1,1.0113
204,4,2,105,1,10,4,1,1,1,0.53271
204,4,2,106,8,4,5.5,2,2,1,0.54408
204,4,2,107,5,10,7,2,2,1,0.71757
204,4,2,108,3,7,4,1,1,1,0.68599
204,4,2,109,3,7,4,1,1,1,1.2524
204,4,2,110,7,4,4,1,2,0,1.3157
204,4,2,111,1,10,4,1,1,1,0.59912
204,4,2,112,8,4,5.5,2,2,1,0.66618
204,4,2,113,9,4,7,2,2,1,1.4903
204,4,2,114,7,4,4,2,2,1,0.98104
204,4,2,115,1,10,4,1,1,1,0.58763
204,4,2,116,9,4,7,2,2,1,0.53396
204,4,2,117,8,4,5.5,2,2,1,0.57622
204,4,2,118,4,7,5.5,1,1,1,1.3145
204,4,2,119,5,10,7,2,2,1,0.7609
204,4,2,120,9,4,7,2,2,1,0.57624
204,4,2,121,5,10,7,1,2,0,0.67782
204,4,2,122,8,4,5.5,2,2,9,8.0711
204,4,2,123,1,10,4,1,1,1,0.71252
204,4,2,124,2,10,5.5,1,1,1,1.5716
204,4,2,125,4,7,5.5,1,1,1,2.0615
204,4,2,126,1,10,4,1,1,1,0.45771
204,4,2,127,8,4,5.5,2,2,1,0.73307
204,4,2,128,8,4,5.5,1,2,0,0.74213
204,4,2,129,6,7,7,2,2,1,1.314
204,4,2,130,5,10,7,1,2,0,1.1292
204,4,2,131,7,4,4,2,2,1,0.91957
204,4,2,132,3,7,4,1,1,1,0.92913
204,4,2,133,2,10,5.5,2,1,0,1.6736
204,4,2,134,2,10,5.5,2,1,0,2.8232
204,4,2,135,2,10,5.5,1,1,1,4.587
204,4,2,136,4,7,5.5,2,1,0,3.9662
204,4,2,137,4,7,5.5,2,1,0,0.71848
204,4,2,138,2,10,5.5,1,1,1,0.90462
204,4,2,139,5,10,7,2,2,1,4.5288
204,4,2,140,3,7,4,1,1,1,0.70937
204,4,2,141,2,10,5.5,1,1,1,1.0898
204,4,2,142,3,7,4,1,1,1,3.8308
204,4,2,143,1,10,4,1,1,1,0.57882
204,4,2,144,8,4,5.5,2,2,1,0.72245
204,4,2,145,7,4,4,2,2,1,1.8431
204,4,2,146,8,4,5.5,2,2,1,1.659
204,4,2,147,7,4,4,2,2,1,4.5941
204,4,2,148,7,4,4,2,2,1,0.5244
204,4,2,149,3,7,4,2,1,0,1.7319
204,4,2,150,3,7,4,1,1,1,0.39283
204,4,2,151,9,4,7,2,2,1,1.785
204,4,2,152,5,10,7,2,2,1,0.61218
204,4,2,153,5,10,7,2,2,1,0.73922
204,4,2,154,6,7,7,2,2,1,0.53419
204,4,2,155,6,7,7,2,2,1,0.88118
204,4,2,156,1,10,4,1,1,1,0.61346
204,4,2,157,8,4,5.5,2,2,1,1.1209
204,4,2,158,6,7,7,2,2,1,0.57575
204,4,2,159,5,10,7,2,2,1,2.8081
204,4,2,160,2,10,5.5,2,1,0,3.9807
204,4,2,161,6,7,7,2,2,1,0.65584
204,4,2,162,6,7,7,2,2,1,0.53441
204,4,2,1,2,10,5.5,1,1,1,0.79405
204,4,2,2,5,10,7,2,2,1,0.62119
204,4,2,3,6,7,7,2,2,1,0.5477
204,4,2,4,4,7,5.5,2,1,0,0.67694
204,4,2,5,3,7,4,1,1,1,0.86532
204,4,2,6,7,4,4,2,2,1,0.57648
204,4,2,7,4,7,5.5,2,1,0,0.63152
204,4,2,8,5,10,7,2,2,1,0.54528
204,4,2,9,8,4,5.5,2,2,1,0.52286
204,4,2,10,4,7,5.5,2,1,0,0.52356
204,4,2,11,8,4,5.5,2,2,1,0.51254
204,4,2,12,8,4,5.5,2,2,1,0.56915
204,4,2,13,3,7,4,1,1,1,0.644
204,4,2,14,5,10,7,1,2,0,1.7218
204,4,2,15,9,4,7,2,2,1,0.51192
204,4,2,16,2,10,5.5,1,1,1,2.1306
204,4,2,17,7,4,4,2,2,1,0.53391
204,4,2,18,3,7,4,1,1,1,0.70025
204,4,2,19,1,10,4,1,1,1,0.66722
204,4,2,20,4,7,5.5,1,1,1,1.6726
204,4,2,21,7,4,4,2,2,1,0.63177
204,4,2,22,6,7,7,2,2,1,0.7563
204,4,2,23,4,7,5.5,2,1,0,0.61084
204,4,2,24,1,10,4,1,1,1,0.55682
204,4,2,25,2,10,5.5,1,1,1,1.4155
204,4,2,26,6,7,7,2,2,1,0.68866
204,4,2,27,3,7,4,1,1,1,1.5362
204,4,2,28,6,7,7,2,2,1,0.53585
204,4,2,29,4,7,5.5,2,1,0,0.47817
204,4,2,30,7,4,4,2,2,1,0.52419
204,4,2,31,8,4,5.5,2,2,1,0.36027
204,4,2,32,3,7,4,1,1,1,0.66683
204,4,2,33,3,7,4,1,1,1,0.61015
204,4,2,34,7,4,4,2,2,1,0.63238
204,4,2,35,9,4,7,2,2,1,0.58689
204,4,2,36,6,7,7,2,2,1,0.49087
204,4,2,37,4,7,5.5,2,1,0,0.74038
204,4,2,38,2,10,5.5,1,1,1,0.49327
204,4,2,39,6,7,7,2,2,1,0.55658
204,4,2,40,3,7,4,1,1,1,0.54614
204,4,2,41,9,4,7,2,2,1,0.53232
204,4,2,42,3,7,4,1,1,1,0.65601
204,4,2,43,6,7,7,2,2,1,0.59888
204,4,2,44,1,10,4,1,1,1,0.44682
204,4,2,45,9,4,7,2,2,1,0.52444
204,4,2,46,9,4,7,2,2,1,0.46882
204,4,2,47,9,4,7,2,2,1,0.4139
204,4,2,48,8,4,5.5,2,2,1,0.38313
204,4,2,49,1,10,4,1,1,1,0.65427
204,4,2,50,4,7,5.5,2,1,0,0.67682
204,4,2,51,8,4,5.5,2,2,1,0.44168
204,4,2,52,6,7,7,2,2,1,0.46248
204,4,2,53,7,4,4,2,2,1,0.63234
204,4,2,54,9,4,7,2,2,1,0.48055
204,4,2,55,6,7,7,2,2,1,1.0257
204,4,2,56,7,4,4,2,2,1,0.55633
204,4,2,57,8,4,5.5,2,2,1,0.65262
204,4,2,58,1,10,4,1,1,1,0.44937
204,4,2,59,9,4,7,2,2,1,0.44708
204,4,2,60,1,10,4,1,1,1,0.56839
204,4,2,61,2,10,5.5,1,1,1,1.2143
204,4,2,62,5,10,7,2,2,1,0.90515
204,4,2,63,3,7,4,1,1,1,1.0464
204,4,2,64,8,4,5.5,2,2,1,0.60114
204,4,2,65,7,4,4,2,2,1,1.4621
204,4,2,66,7,4,4,2,2,1,0.50292
204,4,2,67,3,7,4,1,1,1,1.0673
204,4,2,68,9,4,7,2,2,1,0.65559
204,4,2,69,4,7,5.5,2,1,0,0.54467
204,4,2,70,2,10,5.5,1,1,1,0.70817
204,4,2,71,8,4,5.5,2,2,1,0.53445
204,4,2,72,8,4,5.5,2,2,1,0.37096
204,4,2,73,7,4,4,2,2,1,0.81837
204,4,2,74,6,7,7,2,2,1,2.0228
204,4,2,75,1,10,4,1,1,1,0.61665
204,4,2,76,9,4,7,2,2,1,0.55885
204,4,2,77,8,4,5.5,2,2,1,0.72278
204,4,2,78,6,7,7,2,2,1,0.39558
204,4,2,79,6,7,7,2,2,1,0.50132
204,4,2,80,1,10,4,1,1,1,0.66596
204,4,2,81,3,7,4,1,1,1,1.0119
204,4,2,82,4,7,5.5,1,1,1,0.43784
204,4,2,83,5,10,7,2,2,1,0.53368
204,4,2,84,5,10,7,2,2,1,0.7754
204,4,2,85,5,10,7,2,2,1,0.70038
204,4,2,86,7,4,4,2,2,1,0.58902
204,4,2,87,1,10,4,1,1,1,0.54692
204,4,2,88,6,7,7,2,2,1,0.52673
204,4,2,89,2,10,5.5,1,1,1,1.2755
204,4,2,90,8,4,5.5,2,2,1,0.54865
204,4,2,91,3,7,4,1,1,1,0.66515
204,4,2,92,5,10,7,2,2,1,0.75254
204,4,2,93,7,4,4,2,2,1,0.63198
204,4,2,94,4,7,5.5,2,1,0,0.63438
204,4,2,95,4,7,5.5,2,1,0,2.1173
204,4,2,96,7,4,4,2,2,1,0.56732
204,4,2,97,4,7,5.5,1,1,1,0.53473
204,4,2,98,1,10,4,1,1,1,0.46917
204,4,2,99,8,4,5.5,2,2,1,0.7301
204,4,2,100,2,10,5.5,1,1,1,0.75297
204,4,2,101,2,10,5.5,1,1,1,0.55662
204,4,2,102,8,4,5.5,2,2,1,0.44858
204,4,2,103,3,7,4,1,1,1,0.57712
204,4,2,104,3,7,4,1,1,1,0.5352
204,4,2,105,9,4,7,2,2,1,0.54487
204,4,2,106,2,10,5.5,1,1,1,0.54734
204,4,2,107,1,10,4,1,1,1,0.56741
204,4,2,108,5,10,7,2,2,1,0.53929
204,4,2,109,7,4,4,1,2,0,0.22857
204,4,2,110,5,10,7,2,2,1,0.52606
204,4,2,111,4,7,5.5,1,1,1,1.6097
204,4,2,112,2,10,5.5,1,1,1,0.67713
204,4,2,113,1,10,4,1,1,1,0.57816
204,4,2,114,9,4,7,2,2,1,0.51265
204,4,2,115,8,4,5.5,2,2,1,0.4255
204,4,2,116,5,10,7,2,2,1,0.54851
204,4,2,117,6,7,7,2,2,1,0.54963
204,4,2,118,7,4,4,2,2,1,0.41562
204,4,2,119,5,10,7,2,2,1,0.72226
