203,3,2,1,6,4,5.5,1,2,0,0.32601
203,3,2,2,3,10,5.5,1,1,1,0.53391
203,3,2,3,5,4,7,2,2,1,0.58907
203,3,2,4,8,7,4,2,2,1,1.7218
203,3,2,5,1,10,7,1,1,1,0.53369
203,3,2,6,6,4,5.5,2,2,1,1.9139
203,3,2,7,7,10,4,1,2,0,2.4116
203,3,2,8,3,10,5.5,1,1,1,0.73842
203,3,2,9,4,7,5.5,2,1,0,1.1964
203,3,2,10,9,4,4,2,2,1,1.1578
203,3,2,11,9,4,4,2,2,1,0.69902
203,3,2,12,9,4,4,2,2,1,0.36762
203,3,2,13,8,7,4,2,2,1,0.58788
203,3,2,14,8,7,4,2,2,1,0.38094
203,3,2,15,7,10,4,2,2,1,1.0443
203,3,2,16,6,4,5.5,2,2,1,0.63073
203,3,2,17,4,7,5.5,1,1,1,0.79567
203,3,2,18,2,7,7,1,1,1,0.62662
203,3,2,19,5,4,7,2,2,1,1.0029
203,3,2,20,3,10,5.5,1,1,1,0.5465
203,3,2,21,2,7,7,1,1,1,0.53872
203,3,2,22,4,7,5.5,2,1,0,1.3749
203,3,2,23,1,10,7,1,1,1,0.50083
203,3,2,24,5,4,7,2,2,1,2.0577
203,3,2,25,2,7,7,1,1,1,0.61841
203,3,2,26,7,10,4,2,2,1,1.4579
203,3,2,27,1,10,7,1,1,1,0.49509
203,3,2,28,4,7,5.5,1,1,1,0.87164
203,3,2,29,4,7,5.5,1,1,1,0.51119
203,3,2,30,6,4,5.5,2,2,1,0.51475
203,3,2,31,8,7,4,2,2,1,0.67892
203,3,2,32,1,10,7,1,1,1,0.41981
203,3,2,33,2,7,7,1,1,1,0.59661
203,3,2,34,1,10,7,1,1,1,0.37346
203,3,2,35,6,4,5.5,2,2,1,0.41559
203,3,2,36,9,4,4,2,2,1,0.49371
203,3,2,37,5,4,7,2,2,1,0.83388
203,3,2,38,4,7,5.5,1,1,1,0.91145
203,3,2,39,5,4,7,2,2,1,1.5565
203,3,2,40,3,10,5.5,1,1,1,0.55516
203,3,2,41,1,10,7,1,1,1,0.49605
203,3,2,42,6,4,5.5,2,2,1,0.62952
203,3,2,43,3,10,5.5,1,1,1,1.0518
203,3,2,44,2,7,7,1,1,1,0.48948
203,3,2,45,4,7,5.5,2,1,0,1.5429
203,3,2,46,4,7,5.5,1,1,1,0.73458
203,3,2,47,7,10,4,2,2,1,0.69882
203,3,2,48,9,4,4,2,2,1,0.57036
203,3,2,49,7,10,4,2,2,1,0.89924
203,3,2,50,7,10,4,2,2,1,1.1109
203,3,2,51,9,4,4,2,2,1,0.48928
203,3,2,52,6,4,5.5,2,2,1,0.3808
203,3,2,53,2,7,7,1,1,1,0.49228
203,3,2,54,9,4,4,2,2,1,0.65245
203,3,2,55,3,10,5.5,1,1,1,0.51272
203,3,2,56,5,4,7,2,2,1,0.80618
203,3,2,57,3,10,5.5,1,1,1,0.92447
203,3,2,58,8,7,4,2,2,1,0.5681
203,3,2,59,3,10,5.5,1,1,1,0.51956
203,3,2,60,6,4,5.5,2,2,1,0.72658
203,3,2,61,2,7,7,1,1,1,0.5361
203,3,2,62,9,4,4,2,2,1,0.42632
203,3,2,63,5,4,7,2,2,1,0.61641
203,3,2,64,6,4,5.5,2,2,1,0.48735
203,3,2,65,7,10,4,2,2,1,0.57615
203,3,2,66,8,7,4,2,2,1,0.36773
203,3,2,67,5,4,7,2,2,1,0.43253
203,3,2,68,1,10,7,1,1,1,0.51668
203,3,2,69,3,10,5.5,1,1,1,1.0249
203,3,2,70,2,7,7,1,1,1,0.56723
203,3,2,71,7,10,4,2,2,1,0.61739
203,3,2,72,4,7,5.5,2,1,0,0.5443
203,3,2,73,3,10,5.5,1,1,1,1.1873
203,3,2,74,2,7,7,1,1,1,0.53313
203,3,2,75,7,10,4,2,2,1,0.80926
203,3,2,76,8,7,4,2,2,1,0.52564
203,3,2,77,2,7,7,1,1,1,0.58974
203,3,2,78,5,4,7,1,2,0,2.5346
203,3,2,79,8,7,4,2,2,1,0.64388
203,3,2,80,3,10,5.5,1,1,1,0.92014
203,3,2,81,5,4,7,2,2,1,2.8104
203,3,2,82,1,10,7,1,1,1,0.49414
203,3,2,83,6,4,5.5,2,2,1,1.0183
203,3,2,84,1,10,7,1,1,1,0.51273
