1,9,1,537.21,2,0,0
1,9,1,535.25,2,0,0
1,9,1,524.99,2,0,0
1,9,1,523.49,2,0,0
1,9,1,446.21,2,0,0
1,9,1,580.08,2,0,0
1,9,1,491.25,2,0,0
1,9,1,413.35,2,0,0
1,9,1,499.88,2,0,0
1,9,1,470.55,2,0,0
1,9,1,653.77,2,0,0
1,9,1,532.71,2,0,0
1,9,1,599.12,2,0,0
1,9,1,587.63,2,0,0
1,9,1,712.52,2,0,0
1,9,1,457.71,2,0,0
1,9,1,578.82,2,0,0
1,9,1,613.46,2,0,0
1,9,1,667.22,2,0,0
1,9,1,556.82,2,0,0
1,9,1,446.82,2,0,0
1,9,1,654.27,2,0,0
1,9,1,449.37,2,0,0
1,9,1,568.39,2,0,0
1,9,1,616.65,2,0,0
1,9,1,665.96,2,0,0
1,9,1,546.92,2,0,0
1,9,1,469.17,2,0,0
1,9,1,567.41,2,0,0
1,9,1,578.16,2,0,0
1,9,1,481.14,2,0,0
1,9,1,481.49,2,0,0
1,9,1,599.75,2,0,0
1,9,1,655.72,2,0,0
1,9,1,544.58,2,0,0
1,9,1,558.83,2,0,0
1,9,1,586.66,2,0,0
1,9,1,622.92,2,0,0
1,9,1,479.57,2,0,0
1,9,1,416.23,2,0,0
1,9,1,588.26,2,0,0
1,9,1,359.31,2,0,0
1,9,1,490.13,2,0,0
1,9,1,598.03,2,0,0
1,9,1,545.47,2,0,0
1,9,1,392.72,2,0,0
1,9,1,577.61,2,0,0
1,9,1,533.29,2,0,0
1,9,1,566.82,2,0,0
1,9,1,446.71,2,0,0
1,9,1,588.01,2,0,0
1,9,1,720.51,2,0,0
1,9,1,490.86,2,0,0
1,9,1,478.69,2,0,0
1,9,1,576.08,2,0,0
1,9,1,447.77,2,0,0
1,9,1,413.56,2,0,0
1,9,1,571.17,2,0,0
1,9,1,457.03,2,0,0
1,9,1,533.6,2,0,0
1,9,1,576.24,2,0,0
1,9,1,520.96,2,0,0
1,9,1,683.48,2,0,0
1,9,1,1099.4,2,0,0
1,9,1,467.08,2,0,0
1,9,1,456.52,2,0,0
1,9,1,358.62,2,0,0
1,9,1,505.46,2,0,0
1,9,1,434.27,2,0,0
1,9,1,686.91,2,0,0
1,9,1,406.78,2,0,0
1,9,1,522.44,2,0,0
1,9,1,469.84,2,0,0
1,9,1,434.69,2,0,0
1,9,1,445.16,2,0,0
1,9,1,427.4,2,0,0
1,9,1,380.29,2,0,0
1,9,1,544.65,2,0,0
1,9,1,402.31,2,0,0
1,9,1,521.77,2,0,0
1,9,1,520.81,2,0,0
1,9,1,521.87,2,0,0
1,9,1,478.05,2,0,0
1,9,1,468.5,2,0,0
1,9,1,561.5,2,0,0
1,9,1,494.09,2,0,0
1,9,1,502.38,2,0,0
1,9,1,557.03,2,0,0
1,9,1,795.95,3,0,0
1,9,1,525.42,3,0,0
1,9,1,524.68,3,0,0
1,9,1,456.96,3,0,0
1,9,1,694.62,3,0,0
1,9,1,815.03,3,0,0
1,9,1,654.46,3,0,0
1,9,1,390.98,3,0,0
1,9,1,1012.5,3,0,0
1,9,1,490.77,3,0,0
1,9,1,610.09,3,0,0
1,9,1,450.93,3,0,0
1,9,1,1098.2,3,0,0
1,9,1,690.87,3,0,0
1,9,1,414.7,3,0,0
1,9,1,413.64,3,0,0
1,9,1,415.78,3,0,0
1,9,1,522.22,3,0,0
1,9,1,490.44,3,0,0
1,9,1,447.99,3,0,0
1,9,1,370.81,3,0,0
1,9,1,318.91,3,0,0
1,9,1,557.5,3,0,0
1,9,1,677.92,3,0,0
1,9,1,761.74,3,0,0
1,9,1,521.8,3,0,0
1,9,1,676.15,3,0,0
1,9,1,729.33,3,0,0
1,9,1,479.75,3,0,0
1,9,1,752.74,3,0,0
1,9,1,1012.3,3,0,0
1,9,1,327.99,3,0,0
1,9,1,534.08,3,0,0
1,9,1,520.99,3,0,0
1,9,1,402.13,3,0,0
1,9,1,956.04,3,0,0
1,9,1,599.24,3,0,0
1,9,1,455.99,3,0,0
1,9,1,729.19,3,0,0
1,9,1,390.79,3,0,0
1,9,1,917.37,3,0,0
1,9,1,572.67,3,0,0
1,9,1,553.47,3,0,0
1,9,1,642.63,3,0,0
1,9,1,748.97,3,0,0
1,9,1,522.76,3,0,0
1,9,1,876.6,3,0,0
1,9,1,456.48,3,0,0
1,9,1,533.62,3,0,0
1,9,1,520.95,3,0,0
1,9,1,489.18,3,0,0
1,9,1,542.8,3,0,0
1,9,1,611.73,3,0,0
1,9,1,413.7,3,0,0
1,9,1,413.93,3,0,0
1,9,1,467.59,3,0,0
1,9,1,567.29,3,0,0
1,9,1,1170.8,3,0,0
1,9,1,438.76,3,0,0
1,9,1,402.19,3,0,0
1,9,1,762.81,3,0,0
1,9,1,522.59,3,0,0
1,9,1,520.87,3,0,0
1,9,1,738.5,3,0,0
1,9,1,802.79,3,0,0
1,9,1,435.11,3,0,0
1,9,1,466.81,3,0,0
1,9,1,437.61,3,0,0
1,9,1,445.65,3,0,0
1,9,1,412.59,3,0,0
1,9,1,533.55,3,0,0
1,9,1,437.62,3,0,0
1,9,1,447.79,3,0,0
1,9,1,509.12,3,0,0
1,9,1,543.93,3,0,0
1,9,1,435.19,3,0,0
1,9,1,456.34,3,0,0
1,9,1,489.57,3,0,0
1,9,1,521.02,3,0,0
1,9,1,763.55,3,0,0
1,9,1,532.88,3,0,0
1,9,1,434.23,3,0,0
1,9,1,533.66,3,0,0
1,9,1,521.39,3,0,0
1,9,1,531.82,3,0,0
1,9,1,575.91,3,0,0
1,9,1,881.33,3,0,0
1,9,1,566.65,3,0,0
1,9,1,576.41,3,0,0
1,9,1,458.45,3,0,0
1,9,1,478.29,3,0,0
1,9,1,386.76,4,0,0
1,9,1,439.09,4,0,0
1,9,1,462.74,4,0,0
1,9,1,406.66,4,0,0
1,9,1,437.9,4,0,0
1,9,1,427.77,4,0,0
1,9,1,522.66,4,0,0
1,9,1,448.64,4,0,0
1,9,1,576.14,4,0,0
1,9,1,437.9,4,0,0
1,9,1,501.02,4,0,0
1,9,1,613.1,4,0,0
1,9,1,513.03,4,0,0
1,9,1,651.49,4,0,0
1,9,1,416.66,4,0,0
1,9,1,363,4,0,0
1,9,1,536,4,0,0
1,9,1,501.9,4,0,0
1,9,1,641.7,4,0,0
1,9,1,543.33,4,0,0
1,9,1,651.03,4,0,0
1,9,1,337.17,4,0,0
1,9,1,848.14,4,0,0
1,9,1,1149.1,4,0,0
1,9,1,577.74,4,0,0
1,9,1,661.05,4,0,0
1,9,1,469.76,4,0,0
1,9,1,348.07,4,0,0
1,9,1,640.39,4,0,0
1,9,1,444.68,4,0,0
1,9,1,466.69,4,0,0
1,9,1,672.04,4,0,0
1,9,1,488.14,4,0,0
1,9,1,433.9,4,0,0
1,9,1,466.18,4,0,0
1,9,1,412.53,4,0,0
1,9,1,488.41,4,0,0
1,9,1,371.17,4,0,0
1,9,1,390.88,4,0,0
1,9,1,444.64,4,0,0
1,9,1,447.9,4,0,0
1,9,1,499,4,0,0
1,9,1,455.56,4,0,0
1,9,1,369.07,4,0,0
1,9,1,631.98,4,0,0
1,9,1,358.71,4,0,0
1,9,1,511.94,4,0,0
1,9,1,412.51,4,0,0
1,9,1,543,4,0,0
1,9,1,468.25,4,0,0
1,9,1,414.69,4,0,0
1,9,1,413.52,4,0,0
1,9,1,466.1,4,0,0
1,9,1,368.66,4,0,0
1,9,1,487.42,4,0,0
1,9,1,488.48,4,0,0
1,9,1,455.41,4,0,0
1,9,1,403.04,4,0,0
1,9,1,467.19,4,0,0
1,9,1,542.12,4,0,0
1,9,1,488.75,4,0,0
1,9,1,543.29,4,0,0
1,9,1,469.85,4,0,0
1,9,1,426.84,4,0,0
1,9,1,457.5,4,0,0
1,9,1,629.03,4,0,0
1,9,1,500.25,4,0,0
1,9,1,577.42,4,0,0
1,9,1,521.88,4,0,0
1,9,1,479.75,4,0,0
1,9,1,521.68,4,0,0
1,9,1,630.94,4,0,0
1,9,1,456.28,4,0,0
1,9,1,498.64,4,0,0
1,9,1,413.46,4,0,0
1,9,1,417.11,4,0,0
1,9,1,469.43,4,0,0
1,9,1,412.83,4,0,0
1,9,1,477.77,4,0,0
1,9,1,429.15,4,0,0
1,9,1,565.32,4,0,0
1,9,1,402.51,4,0,0
1,9,1,380.65,4,0,0
1,9,1,434.74,4,0,0
1,9,1,435.73,4,0,0
1,9,1,434.54,4,0,0
1,9,1,489.57,4,0,0
1,9,1,531.28,4,0,0
1,9,1,466.28,4,0,0
1,9,1,465.98,4,0,0
1,9,1,521.49,4,0,0
1,9,1,397.4,5,0,0
1,9,1,459.64,5,0,0
1,9,1,450.4,5,0,0
1,9,1,502.55,5,0,0
1,9,1,505,5,0,0
1,9,1,537.88,5,0,0
1,9,1,364.14,5,0,0
1,9,1,620.75,5,0,0
1,9,1,406.65,5,0,0
1,9,1,375.8,5,0,0
1,9,1,429.45,5,0,0
1,9,1,438.42,5,0,0
1,9,1,363.82,5,0,0
1,9,1,449.1,5,0,0
1,9,1,492.46,5,0,0
1,9,1,459.95,5,0,0
1,9,1,335.8,5,0,0
1,9,1,535.02,5,0,0
1,9,1,521.47,5,0,0
1,9,1,401.8,5,0,0
1,9,1,478.46,5,0,0
1,9,1,390.56,5,0,0
1,9,1,379.19,5,0,0
1,9,1,522.27,5,0,0
1,9,1,466.39,5,0,0
1,9,1,358.48,5,0,0
1,9,1,455.39,5,0,0
1,9,1,434.73,5,0,0
1,9,1,522.99,5,0,0
1,9,1,457.23,5,0,0
1,9,1,479.09,5,0,0
1,9,1,586.69,5,0,0
1,9,1,456.38,5,0,0
1,9,1,521.39,5,0,0
1,9,1,459.05,5,0,0
1,9,1,477.71,5,0,0
1,9,1,565.21,5,0,0
1,9,1,444.89,5,0,0
1,9,1,674.47,5,0,0
1,9,1,598.37,5,0,0
1,9,1,350.25,5,0,0
1,9,1,446.84,5,0,0
